date,action,rule,interface_in,ipsrc,ipdst,proto,portsrc,portdst,year,month,day,timestamp,portsrc_range,portdst_range,hour,ipsrc_class,ipdst_class,isprivatesrc,isprivatedst
2024-03-10 14:58:08,PERMIT,3.0,eth0,172.17.0.3,172.17.0.2,TCP,43566.0,21.0,2024,3,10,14:58:08,Registered,well-known,14,B,B,Private,Private
2024-03-10 14:58:08,PERMIT,3.0,eth0,172.17.0.3,172.17.0.2,TCP,43542.0,21.0,2024,3,10,14:58:08,Registered,well-known,14,B,B,Private,Private
2024-03-10 14:58:08,PERMIT,3.0,eth0,172.17.0.3,172.17.0.2,TCP,43580.0,21.0,2024,3,10,14:58:08,Registered,well-known,14,B,B,Private,Private
2024-03-10 14:58:25,PERMIT,1.0,eth0,172.17.0.3,172.17.0.2,TCP,38314.0,22.0,2024,3,10,14:58:25,Registered,well-known,14,B,B,Private,Private
2024-03-10 15:00:06,PERMIT,3.0,eth0,172.17.0.3,172.17.0.2,TCP,60528.0,21.0,2024,3,10,15:00:06,Dynamic,well-known,15,B,B,Private,Private
2024-03-10 15:00:06,PERMIT,3.0,eth0,172.17.0.3,172.17.0.2,TCP,60532.0,21.0,2024,3,10,15:00:06,Dynamic,well-known,15,B,B,Private,Private
2024-03-10 15:00:06,PERMIT,3.0,eth0,172.17.0.3,172.17.0.2,TCP,60538.0,21.0,2024,3,10,15:00:06,Dynamic,well-known,15,B,B,Private,Private
2024-03-10 15:00:06,PERMIT,3.0,eth0,172.17.0.3,172.17.0.2,TCP,60542.0,21.0,2024,3,10,15:00:06,Dynamic,well-known,15,B,B,Private,Private
2024-03-10 15:00:06,PERMIT,3.0,eth0,172.17.0.3,172.17.0.2,TCP,60556.0,21.0,2024,3,10,15:00:06,Dynamic,well-known,15,B,B,Private,Private
2024-03-10 15:00:09,PERMIT,3.0,eth0,172.17.0.3,172.17.0.2,TCP,60678.0,21.0,2024,3,10,15:00:09,Dynamic,well-known,15,B,B,Private,Private
2024-03-10 15:00:09,PERMIT,3.0,eth0,172.17.0.3,172.17.0.2,TCP,60684.0,21.0,2024,3,10,15:00:09,Dynamic,well-known,15,B,B,Private,Private
2024-03-10 15:00:09,PERMIT,3.0,eth0,172.17.0.3,172.17.0.2,TCP,60692.0,21.0,2024,3,10,15:00:09,Dynamic,well-known,15,B,B,Private,Private
2024-03-10 15:00:09,PERMIT,3.0,eth0,172.17.0.3,172.17.0.2,TCP,60706.0,21.0,2024,3,10,15:00:09,Dynamic,well-known,15,B,B,Private,Private
2024-03-10 15:00:09,PERMIT,3.0,eth0,172.17.0.3,172.17.0.2,TCP,60708.0,21.0,2024,3,10,15:00:09,Dynamic,well-known,15,B,B,Private,Private
2024-03-10 15:00:27,PERMIT,3.0,eth0,172.17.0.3,172.17.0.2,TCP,55922.0,21.0,2024,3,10,15:00:27,Dynamic,well-known,15,B,B,Private,Private
2024-03-10 15:00:27,PERMIT,3.0,eth0,172.17.0.3,172.17.0.2,TCP,55934.0,21.0,2024,3,10,15:00:27,Dynamic,well-known,15,B,B,Private,Private
2024-03-10 15:00:27,PERMIT,3.0,eth0,172.17.0.3,172.17.0.2,TCP,55926.0,21.0,2024,3,10,15:00:27,Dynamic,well-known,15,B,B,Private,Private
2024-03-10 15:00:27,PERMIT,3.0,eth0,172.17.0.3,172.17.0.2,TCP,55944.0,21.0,2024,3,10,15:00:27,Dynamic,well-known,15,B,B,Private,Private
2024-03-10 15:00:27,PERMIT,3.0,eth0,172.17.0.3,172.17.0.2,TCP,55956.0,21.0,2024,3,10,15:00:27,Dynamic,well-known,15,B,B,Private,Private
2024-03-10 15:00:30,PERMIT,3.0,eth0,172.17.0.3,172.17.0.2,TCP,48154.0,21.0,2024,3,10,15:00:30,Registered,well-known,15,B,B,Private,Private
2024-03-10 15:00:30,PERMIT,3.0,eth0,172.17.0.3,172.17.0.2,TCP,48156.0,21.0,2024,3,10,15:00:30,Registered,well-known,15,B,B,Private,Private
2024-03-10 15:00:30,PERMIT,3.0,eth0,172.17.0.3,172.17.0.2,TCP,48174.0,21.0,2024,3,10,15:00:30,Registered,well-known,15,B,B,Private,Private
2024-03-10 15:00:30,PERMIT,3.0,eth0,172.17.0.3,172.17.0.2,TCP,48180.0,21.0,2024,3,10,15:00:30,Registered,well-known,15,B,B,Private,Private
2024-03-10 15:00:30,PERMIT,3.0,eth0,172.17.0.3,172.17.0.2,TCP,48182.0,21.0,2024,3,10,15:00:30,Registered,well-known,15,B,B,Private,Private
2024-03-10 15:02:10,DENY,34.0,eth0,172.17.0.3,172.17.0.2,TCP,63820.0,53.0,2024,3,10,15:02:10,Dynamic,well-known,15,B,B,Private,Private
2024-03-10 15:02:10,DENY,34.0,eth0,172.17.0.3,172.17.0.2,TCP,63820.0,995.0,2024,3,10,15:02:10,Dynamic,well-known,15,B,B,Private,Private
2024-03-10 15:02:10,DENY,34.0,eth0,172.17.0.3,172.17.0.2,TCP,63820.0,143.0,2024,3,10,15:02:10,Dynamic,well-known,15,B,B,Private,Private
2024-03-10 15:02:10,DENY,34.0,eth0,172.17.0.3,172.17.0.2,TCP,63820.0,445.0,2024,3,10,15:02:10,Dynamic,well-known,15,B,B,Private,Private
2024-03-10 15:02:10,DENY,34.0,eth0,172.17.0.3,172.17.0.2,TCP,63820.0,5900.0,2024,3,10,15:02:10,Dynamic,Registered,15,B,B,Private,Private
2024-03-10 15:02:10,PERMIT,4.0,eth0,172.17.0.3,172.17.0.2,TCP,63820.0,80.0,2024,3,10,15:02:10,Dynamic,well-known,15,B,B,Private,Private
2024-03-10 15:02:10,PERMIT,2.0,eth0,172.17.0.3,172.17.0.2,TCP,63820.0,23.0,2024,3,10,15:02:10,Dynamic,well-known,15,B,B,Private,Private
2024-03-10 15:02:10,PERMIT,5.0,eth0,172.17.0.3,172.17.0.2,TCP,63820.0,3306.0,2024,3,10,15:02:10,Dynamic,Registered,15,B,B,Private,Private
2024-03-10 15:02:10,PERMIT,3.0,eth0,172.17.0.3,172.17.0.2,TCP,63820.0,21.0,2024,3,10,15:02:10,Dynamic,well-known,15,B,B,Private,Private
2024-03-10 15:02:10,PERMIT,7.0,eth0,172.17.0.3,172.17.0.2,TCP,63820.0,53812.0,2024,3,10,15:02:10,Dynamic,Dynamic,15,B,B,Private,Private
2024-03-10 15:02:10,PERMIT,7.0,eth0,172.17.0.3,172.17.0.2,TCP,63820.0,50674.0,2024,3,10,15:02:10,Dynamic,Dynamic,15,B,B,Private,Private
2024-03-10 15:02:10,PERMIT,7.0,eth0,172.17.0.3,172.17.0.2,TCP,63820.0,59785.0,2024,3,10,15:02:10,Dynamic,Dynamic,15,B,B,Private,Private
2024-03-10 15:02:10,PERMIT,7.0,eth0,172.17.0.3,172.17.0.2,TCP,63820.0,50217.0,2024,3,10,15:02:10,Dynamic,Dynamic,15,B,B,Private,Private
2024-03-10 15:02:10,PERMIT,3.0,eth0,172.17.0.3,172.17.0.2,TCP,63820.0,20.0,2024,3,10,15:02:10,Dynamic,well-known,15,B,B,Private,Private
2024-03-10 15:02:36,PERMIT,1.0,eth0,172.17.0.3,172.17.0.2,TCP,58208.0,22.0,2024,3,10,15:02:36,Dynamic,well-known,15,B,B,Private,Private
2024-03-10 15:20:12,PERMIT,6.0,eth0,192.168.65.7,172.17.0.2,UDP,53.0,43098.0,2024,3,10,15:20:12,well-known,Registered,15,C,B,Private,Private
2024-03-10 15:20:12,PERMIT,6.0,eth0,192.168.65.7,172.17.0.2,UDP,53.0,47618.0,2024,3,10,15:20:12,well-known,Registered,15,C,B,Private,Private
2024-03-10 15:20:12,DENY,34.0,eth0,91.189.91.81,172.17.0.2,TCP,80.0,33440.0,2024,3,10,15:20:12,well-known,Registered,15,A,B,Public,Private
2024-03-10 15:20:12,DENY,34.0,eth0,91.189.91.81,172.17.0.2,TCP,80.0,33440.0,2024,3,10,15:20:12,well-known,Registered,15,A,B,Public,Private
2024-03-10 15:20:12,DENY,34.0,eth0,91.189.91.81,172.17.0.2,TCP,80.0,33440.0,2024,3,10,15:20:12,well-known,Registered,15,A,B,Public,Private
2024-03-10 15:20:13,DENY,34.0,eth0,91.189.91.81,172.17.0.2,TCP,80.0,33440.0,2024,3,10,15:20:13,well-known,Registered,15,A,B,Public,Private
2024-03-10 15:20:13,DENY,34.0,eth0,91.189.91.81,172.17.0.2,TCP,80.0,33440.0,2024,3,10,15:20:13,well-known,Registered,15,A,B,Public,Private
2024-03-10 15:21:21,PERMIT,6.0,eth0,192.168.65.7,172.17.0.2,UDP,53.0,56711.0,2024,3,10,15:21:21,well-known,Dynamic,15,C,B,Private,Private
2024-03-10 15:21:21,PERMIT,6.0,eth0,192.168.65.7,172.17.0.2,UDP,53.0,39267.0,2024,3,10,15:21:21,well-known,Registered,15,C,B,Private,Private
2024-03-10 15:21:21,DENY,34.0,eth0,185.125.190.83,172.17.0.2,TCP,80.0,58974.0,2024,3,10,15:21:21,well-known,Dynamic,15,B,B,Public,Private
2024-03-10 15:21:21,DENY,34.0,eth0,185.125.190.83,172.17.0.2,TCP,80.0,58974.0,2024,3,10,15:21:21,well-known,Dynamic,15,B,B,Public,Private
2024-03-10 15:21:21,PERMIT,6.0,eth0,192.168.65.7,172.17.0.2,UDP,53.0,43291.0,2024,3,10,15:21:21,well-known,Registered,15,C,B,Private,Private
2024-03-10 15:21:21,DENY,34.0,eth0,185.125.190.83,172.17.0.2,TCP,80.0,58974.0,2024,3,10,15:21:21,well-known,Dynamic,15,B,B,Public,Private
2024-03-10 15:21:22,DENY,34.0,eth0,185.125.190.83,172.17.0.2,TCP,80.0,58974.0,2024,3,10,15:21:22,well-known,Dynamic,15,B,B,Public,Private
2024-03-10 15:21:22,DENY,34.0,eth0,185.125.190.83,172.17.0.2,TCP,80.0,58974.0,2024,3,10,15:21:22,well-known,Dynamic,15,B,B,Public,Private
2024-03-10 15:21:22,PERMIT,6.0,eth0,192.168.65.7,172.17.0.2,UDP,53.0,58137.0,2024,3,10,15:21:22,well-known,Dynamic,15,C,B,Private,Private
2024-03-10 15:21:25,PERMIT,6.0,eth0,192.168.65.7,172.17.0.2,UDP,53.0,52354.0,2024,3,10,15:21:25,well-known,Dynamic,15,C,B,Private,Private
2024-03-10 15:21:25,PERMIT,6.0,eth0,192.168.65.7,172.17.0.2,UDP,53.0,52125.0,2024,3,10,15:21:25,well-known,Dynamic,15,C,B,Private,Private
2024-03-10 15:21:25,DENY,34.0,eth0,185.125.190.81,172.17.0.2,TCP,80.0,48126.0,2024,3,10,15:21:25,well-known,Registered,15,B,B,Public,Private
2024-03-10 15:21:25,DENY,34.0,eth0,185.125.190.81,172.17.0.2,TCP,80.0,48126.0,2024,3,10,15:21:25,well-known,Registered,15,B,B,Public,Private
2024-03-10 15:21:25,DENY,34.0,eth0,185.125.190.81,172.17.0.2,TCP,80.0,48126.0,2024,3,10,15:21:25,well-known,Registered,15,B,B,Public,Private
2024-03-10 15:24:32,PERMIT,6.0,eth0,192.168.65.7,172.17.0.2,UDP,53.0,48246.0,2024,3,10,15:24:32,well-known,Registered,15,C,B,Private,Private
2024-03-10 15:25:01,PERMIT,6.0,eth0,192.168.65.7,172.17.0.2,UDP,53.0,35917.0,2024,3,10,15:25:01,well-known,Registered,15,C,B,Private,Private
2024-03-10 15:25:01,PERMIT,6.0,eth0,192.168.65.7,172.17.0.2,UDP,53.0,40325.0,2024,3,10,15:25:01,well-known,Registered,15,C,B,Private,Private
2024-03-10 15:25:01,PERMIT,6.0,eth0,192.168.65.7,172.17.0.2,UDP,53.0,37689.0,2024,3,10,15:25:01,well-known,Registered,15,C,B,Private,Private
2024-03-10 15:25:01,PERMIT,6.0,eth0,192.168.65.7,172.17.0.2,UDP,53.0,36037.0,2024,3,10,15:25:01,well-known,Registered,15,C,B,Private,Private
2024-03-10 15:25:01,PERMIT,6.0,eth0,192.168.65.7,172.17.0.2,UDP,53.0,54110.0,2024,3,10,15:25:01,well-known,Dynamic,15,C,B,Private,Private
2024-03-10 15:25:11,PERMIT,1.0,eth0,172.17.0.3,172.17.0.2,TCP,46455.0,22.0,2024,3,10,15:25:11,Registered,well-known,15,B,B,Private,Private
2024-03-10 15:25:16,PERMIT,1.0,eth0,172.17.0.3,172.17.0.2,TCP,58178.0,22.0,2024,3,10,15:25:16,Dynamic,well-known,15,B,B,Private,Private
2024-03-10 15:25:22,DENY,34.0,eth0,172.17.0.3,172.17.0.2,TCP,36247.0,443.0,2024,3,10,15:25:22,Registered,well-known,15,B,B,Private,Private
2024-03-10 15:25:22,DENY,34.0,eth0,172.17.0.3,172.17.0.2,TCP,36247.0,443.0,2024,3,10,15:25:22,Registered,well-known,15,B,B,Private,Private
2024-03-10 15:26:24,PERMIT,6.0,eth0,192.168.65.7,172.17.0.2,UDP,53.0,44225.0,2024,3,10,15:26:24,well-known,Registered,15,C,B,Private,Private
2024-03-10 15:26:24,PERMIT,6.0,eth0,192.168.65.7,172.17.0.2,UDP,53.0,46588.0,2024,3,10,15:26:24,well-known,Registered,15,C,B,Private,Private
2024-03-10 15:26:24,PERMIT,6.0,eth0,192.168.65.7,172.17.0.2,UDP,53.0,48779.0,2024,3,10,15:26:24,well-known,Registered,15,C,B,Private,Private
2024-03-10 15:26:24,PERMIT,6.0,eth0,192.168.65.7,172.17.0.2,UDP,53.0,50466.0,2024,3,10,15:26:24,well-known,Dynamic,15,C,B,Private,Private
2024-03-10 15:26:24,PERMIT,6.0,eth0,192.168.65.7,172.17.0.2,UDP,53.0,33416.0,2024,3,10,15:26:24,well-known,Registered,15,C,B,Private,Private
2024-03-10 15:26:30,PERMIT,1.0,eth0,172.17.0.3,172.17.0.2,TCP,61228.0,22.0,2024,3,10,15:26:30,Dynamic,well-known,15,B,B,Private,Private
2024-03-10 15:26:30,PERMIT,1.0,eth0,172.17.0.3,172.17.0.2,TCP,61228.0,22.0,2024,3,10,15:26:30,Dynamic,well-known,15,B,B,Private,Private
2024-03-10 15:28:09,PERMIT,3.0,eth0,172.17.0.3,172.17.0.2,TCP,52896.0,21.0,2024,3,10,15:28:09,Dynamic,well-known,15,B,B,Private,Private
2024-03-10 15:28:09,PERMIT,3.0,eth0,172.17.0.3,172.17.0.2,TCP,52910.0,21.0,2024,3,10,15:28:09,Dynamic,well-known,15,B,B,Private,Private
2024-03-10 15:28:09,PERMIT,3.0,eth0,172.17.0.3,172.17.0.2,TCP,52908.0,21.0,2024,3,10,15:28:09,Dynamic,well-known,15,B,B,Private,Private
2024-03-10 15:28:09,PERMIT,3.0,eth0,172.17.0.3,172.17.0.2,TCP,52924.0,21.0,2024,3,10,15:28:09,Dynamic,well-known,15,B,B,Private,Private
2024-03-10 15:28:09,PERMIT,3.0,eth0,172.17.0.3,172.17.0.2,TCP,52934.0,21.0,2024,3,10,15:28:09,Dynamic,well-known,15,B,B,Private,Private
2024-03-10 15:28:12,PERMIT,3.0,eth0,172.17.0.3,172.17.0.2,TCP,53546.0,21.0,2024,3,10,15:28:12,Dynamic,well-known,15,B,B,Private,Private
2024-03-10 15:28:12,PERMIT,3.0,eth0,172.17.0.3,172.17.0.2,TCP,53594.0,21.0,2024,3,10,15:28:12,Dynamic,well-known,15,B,B,Private,Private
2024-03-10 15:28:12,PERMIT,3.0,eth0,172.17.0.3,172.17.0.2,TCP,53612.0,21.0,2024,3,10,15:28:12,Dynamic,well-known,15,B,B,Private,Private
2024-03-10 15:28:12,PERMIT,3.0,eth0,172.17.0.3,172.17.0.2,TCP,53558.0,21.0,2024,3,10,15:28:12,Dynamic,well-known,15,B,B,Private,Private
2024-03-10 15:28:12,PERMIT,3.0,eth0,172.17.0.3,172.17.0.2,TCP,53610.0,21.0,2024,3,10,15:28:12,Dynamic,well-known,15,B,B,Private,Private
2024-03-10 15:45:35,PERMIT,6.0,eth0,192.168.65.7,172.17.0.2,UDP,53.0,34438.0,2024,3,10,15:45:35,well-known,Registered,15,C,B,Private,Private
2024-03-10 15:45:35,PERMIT,6.0,eth0,192.168.65.7,172.17.0.2,UDP,53.0,44421.0,2024,3,10,15:45:35,well-known,Registered,15,C,B,Private,Private
2024-03-10 15:45:35,PERMIT,6.0,eth0,192.168.65.7,172.17.0.2,UDP,53.0,36916.0,2024,3,10,15:45:35,well-known,Registered,15,C,B,Private,Private
2024-03-10 15:45:35,PERMIT,6.0,eth0,192.168.65.7,172.17.0.2,UDP,53.0,43346.0,2024,3,10,15:45:35,well-known,Registered,15,C,B,Private,Private
2024-03-10 15:45:35,PERMIT,6.0,eth0,192.168.65.7,172.17.0.2,UDP,53.0,58095.0,2024,3,10,15:45:35,well-known,Dynamic,15,C,B,Private,Private
2024-03-10 15:46:31,PERMIT,6.0,eth0,192.168.65.7,172.17.0.2,UDP,53.0,54341.0,2024,3,10,15:46:31,well-known,Dynamic,15,C,B,Private,Private
2024-03-10 15:46:31,PERMIT,6.0,eth0,192.168.65.7,172.17.0.2,UDP,53.0,50191.0,2024,3,10,15:46:31,well-known,Dynamic,15,C,B,Private,Private
2024-03-10 15:46:31,PERMIT,6.0,eth0,192.168.65.7,172.17.0.2,UDP,53.0,43312.0,2024,3,10,15:46:31,well-known,Registered,15,C,B,Private,Private
2024-03-10 15:46:31,PERMIT,6.0,eth0,192.168.65.7,172.17.0.2,UDP,53.0,39090.0,2024,3,10,15:46:31,well-known,Registered,15,C,B,Private,Private
2024-03-10 15:46:31,PERMIT,6.0,eth0,192.168.65.7,172.17.0.2,UDP,53.0,46404.0,2024,3,10,15:46:31,well-known,Registered,15,C,B,Private,Private
2024-03-10 15:49:17,PERMIT,4.0,eth0,172.17.0.3,172.17.0.2,TCP,45736.0,80.0,2024,3,10,15:49:17,Registered,well-known,15,B,B,Private,Private
2024-03-10 15:49:17,PERMIT,4.0,eth0,172.17.0.3,172.17.0.2,TCP,45736.0,80.0,2024,3,10,15:49:17,Registered,well-known,15,B,B,Private,Private
2024-03-10 15:49:17,PERMIT,4.0,eth0,172.17.0.3,172.17.0.2,TCP,45736.0,80.0,2024,3,10,15:49:17,Registered,well-known,15,B,B,Private,Private
2024-03-10 15:49:17,PERMIT,6.0,eth0,192.168.65.7,172.17.0.2,UDP,53.0,52360.0,2024,3,10,15:49:17,well-known,Dynamic,15,C,B,Private,Private
2024-03-10 15:49:27,PERMIT,4.0,eth0,172.17.0.3,172.17.0.2,TCP,45736.0,80.0,2024,3,10,15:49:27,Registered,well-known,15,B,B,Private,Private
2024-03-10 15:49:27,PERMIT,4.0,eth0,172.17.0.3,172.17.0.2,TCP,45736.0,80.0,2024,3,10,15:49:27,Registered,well-known,15,B,B,Private,Private
2024-03-10 15:49:27,PERMIT,4.0,eth0,172.17.0.3,172.17.0.2,TCP,57170.0,80.0,2024,3,10,15:49:27,Dynamic,well-known,15,B,B,Private,Private
2024-03-10 15:49:27,PERMIT,4.0,eth0,172.17.0.3,172.17.0.2,TCP,57170.0,80.0,2024,3,10,15:49:27,Dynamic,well-known,15,B,B,Private,Private
2024-03-10 15:49:27,PERMIT,4.0,eth0,172.17.0.3,172.17.0.2,TCP,57170.0,80.0,2024,3,10,15:49:27,Dynamic,well-known,15,B,B,Private,Private
2024-03-10 15:49:27,PERMIT,6.0,eth0,192.168.65.7,172.17.0.2,UDP,53.0,38916.0,2024,3,10,15:49:27,well-known,Registered,15,C,B,Private,Private
2024-03-10 15:49:37,PERMIT,4.0,eth0,172.17.0.3,172.17.0.2,TCP,57170.0,80.0,2024,3,10,15:49:37,Dynamic,well-known,15,B,B,Private,Private
2024-03-10 15:49:37,PERMIT,4.0,eth0,172.17.0.3,172.17.0.2,TCP,57170.0,80.0,2024,3,10,15:49:37,Dynamic,well-known,15,B,B,Private,Private
2024-03-10 15:49:37,PERMIT,4.0,eth0,172.17.0.3,172.17.0.2,TCP,46964.0,80.0,2024,3,10,15:49:37,Registered,well-known,15,B,B,Private,Private
2024-03-10 15:49:37,PERMIT,4.0,eth0,172.17.0.3,172.17.0.2,TCP,46964.0,80.0,2024,3,10,15:49:37,Registered,well-known,15,B,B,Private,Private
2024-03-10 15:49:37,PERMIT,4.0,eth0,172.17.0.3,172.17.0.2,TCP,46964.0,80.0,2024,3,10,15:49:37,Registered,well-known,15,B,B,Private,Private
2024-03-10 15:49:38,PERMIT,6.0,eth0,192.168.65.7,172.17.0.2,UDP,53.0,51419.0,2024,3,10,15:49:38,well-known,Dynamic,15,C,B,Private,Private
2024-03-10 15:50:00,PERMIT,4.0,eth0,172.17.0.3,172.17.0.2,TCP,46964.0,80.0,2024,3,10,15:50:00,Registered,well-known,15,B,B,Private,Private
2024-03-10 15:50:00,PERMIT,4.0,eth0,172.17.0.3,172.17.0.2,TCP,46964.0,80.0,2024,3,10,15:50:00,Registered,well-known,15,B,B,Private,Private
2024-03-10 15:56:50,DENY,34.0,eth0,172.17.0.3,172.17.0.2,TCP,43332.0,1025.0,2024,3,10,15:56:50,Registered,Registered,15,B,B,Private,Private
2024-03-10 15:56:50,PERMIT,3.0,eth0,172.17.0.3,172.17.0.2,TCP,43332.0,21.0,2024,3,10,15:56:50,Registered,well-known,15,B,B,Private,Private
2024-03-10 15:56:52,DENY,34.0,eth0,172.17.0.3,172.17.0.2,TCP,43332.0,199.0,2024,3,10,15:56:52,Registered,well-known,15,B,B,Private,Private
2024-03-10 15:56:52,DENY,34.0,eth0,172.17.0.3,172.17.0.2,TCP,43332.0,443.0,2024,3,10,15:56:52,Registered,well-known,15,B,B,Private,Private
2024-03-10 15:56:52,DENY,34.0,eth0,172.17.0.3,172.17.0.2,TCP,43332.0,443.0,2024,3,10,15:56:52,Registered,well-known,15,B,B,Private,Private
2024-03-10 15:56:54,DENY,34.0,eth0,172.17.0.3,172.17.0.2,TCP,43332.0,5900.0,2024,3,10,15:56:54,Registered,Registered,15,B,B,Private,Private
2024-03-10 15:56:54,DENY,34.0,eth0,172.17.0.3,172.17.0.2,TCP,43332.0,25.0,2024,3,10,15:56:54,Registered,well-known,15,B,B,Private,Private
2024-03-10 15:56:56,DENY,34.0,eth0,172.17.0.3,172.17.0.2,TCP,43332.0,53.0,2024,3,10,15:56:56,Registered,well-known,15,B,B,Private,Private
2024-03-10 15:56:56,DENY,34.0,eth0,172.17.0.3,172.17.0.2,TCP,43332.0,995.0,2024,3,10,15:56:56,Registered,well-known,15,B,B,Private,Private
2024-03-10 15:56:58,DENY,34.0,eth0,172.17.0.3,172.17.0.2,TCP,43332.0,113.0,2024,3,10,15:56:58,Registered,well-known,15,B,B,Private,Private
2024-03-10 15:56:58,DENY,34.0,eth0,172.17.0.3,172.17.0.2,TCP,43332.0,1720.0,2024,3,10,15:56:58,Registered,Registered,15,B,B,Private,Private
2024-03-10 15:57:00,DENY,34.0,eth0,172.17.0.3,172.17.0.2,TCP,43332.0,1723.0,2024,3,10,15:57:00,Registered,Registered,15,B,B,Private,Private
2024-03-10 15:57:00,DENY,34.0,eth0,172.17.0.3,172.17.0.2,TCP,43332.0,111.0,2024,3,10,15:57:00,Registered,well-known,15,B,B,Private,Private
2024-03-10 15:57:02,DENY,34.0,eth0,172.17.0.3,172.17.0.2,TCP,43332.0,8080.0,2024,3,10,15:57:02,Registered,Registered,15,B,B,Private,Private
2024-03-10 15:57:03,DENY,34.0,eth0,172.17.0.3,172.17.0.2,TCP,43332.0,8888.0,2024,3,10,15:57:03,Registered,Registered,15,B,B,Private,Private
2024-03-10 15:57:03,DENY,34.0,eth0,172.17.0.3,172.17.0.2,TCP,43332.0,554.0,2024,3,10,15:57:03,Registered,well-known,15,B,B,Private,Private
2024-03-10 15:57:05,PERMIT,2.0,eth0,172.17.0.3,172.17.0.2,TCP,43332.0,23.0,2024,3,10,15:57:05,Registered,well-known,15,B,B,Private,Private
2024-03-10 15:57:05,PERMIT,2.0,eth0,172.17.0.3,172.17.0.2,TCP,43332.0,23.0,2024,3,10,15:57:05,Registered,well-known,15,B,B,Private,Private
2024-03-10 15:57:05,DENY,34.0,eth0,172.17.0.3,172.17.0.2,TCP,43332.0,993.0,2024,3,10,15:57:05,Registered,well-known,15,B,B,Private,Private
2024-03-10 15:57:07,DENY,34.0,eth0,172.17.0.3,172.17.0.2,TCP,43332.0,143.0,2024,3,10,15:57:07,Registered,well-known,15,B,B,Private,Private
2024-03-10 15:57:07,PERMIT,1.0,eth0,172.17.0.3,172.17.0.2,TCP,43332.0,22.0,2024,3,10,15:57:07,Registered,well-known,15,B,B,Private,Private
2024-03-10 15:57:07,PERMIT,1.0,eth0,172.17.0.3,172.17.0.2,TCP,43332.0,22.0,2024,3,10,15:57:07,Registered,well-known,15,B,B,Private,Private
2024-03-10 15:57:09,DENY,34.0,eth0,172.17.0.3,172.17.0.2,TCP,43332.0,445.0,2024,3,10,15:57:09,Registered,well-known,15,B,B,Private,Private
2024-03-10 15:57:09,PERMIT,5.0,eth0,172.17.0.3,172.17.0.2,TCP,43332.0,3306.0,2024,3,10,15:57:09,Registered,Registered,15,B,B,Private,Private
2024-03-10 15:57:11,DENY,34.0,eth0,172.17.0.3,172.17.0.2,TCP,43332.0,135.0,2024,3,10,15:57:11,Registered,well-known,15,B,B,Private,Private
2024-03-10 15:57:11,DENY,34.0,eth0,172.17.0.3,172.17.0.2,TCP,43332.0,139.0,2024,3,10,15:57:11,Registered,well-known,15,B,B,Private,Private
2024-03-10 15:57:13,PERMIT,4.0,eth0,172.17.0.3,172.17.0.2,TCP,43332.0,80.0,2024,3,10,15:57:13,Registered,well-known,15,B,B,Private,Private
2024-03-10 15:57:13,DENY,34.0,eth0,172.17.0.3,172.17.0.2,TCP,43332.0,110.0,2024,3,10,15:57:13,Registered,well-known,15,B,B,Private,Private
2024-03-10 15:57:15,DENY,34.0,eth0,172.17.0.3,172.17.0.2,TCP,43332.0,587.0,2024,3,10,15:57:15,Registered,well-known,15,B,B,Private,Private
2024-03-10 15:57:15,DENY,34.0,eth0,172.17.0.3,172.17.0.2,TCP,43332.0,3389.0,2024,3,10,15:57:15,Registered,Registered,15,B,B,Private,Private
2024-03-10 15:57:17,DENY,34.0,eth0,172.17.0.3,172.17.0.2,TCP,43332.0,81.0,2024,3,10,15:57:17,Registered,well-known,15,B,B,Private,Private
2024-03-10 15:57:17,DENY,34.0,eth0,172.17.0.3,172.17.0.2,TCP,43332.0,1027.0,2024,3,10,15:57:17,Registered,Registered,15,B,B,Private,Private
2024-03-10 15:57:19,DENY,34.0,eth0,172.17.0.3,172.17.0.2,TCP,43332.0,1029.0,2024,3,10,15:57:19,Registered,Registered,15,B,B,Private,Private
2024-03-10 15:57:19,DENY,34.0,eth0,172.17.0.3,172.17.0.2,TCP,43332.0,2717.0,2024,3,10,15:57:19,Registered,Registered,15,B,B,Private,Private
2024-03-10 15:57:21,DENY,34.0,eth0,172.17.0.3,172.17.0.2,TCP,43332.0,49156.0,2024,3,10,15:57:21,Registered,Dynamic,15,B,B,Private,Private
2024-03-10 15:57:21,DENY,34.0,eth0,172.17.0.3,172.17.0.2,TCP,43332.0,10000.0,2024,3,10,15:57:21,Registered,Registered,15,B,B,Private,Private
2024-03-10 15:57:23,DENY,34.0,eth0,172.17.0.3,172.17.0.2,TCP,43332.0,49157.0,2024,3,10,15:57:23,Registered,Dynamic,15,B,B,Private,Private
2024-03-10 15:57:23,DENY,34.0,eth0,172.17.0.3,172.17.0.2,TCP,43332.0,88.0,2024,3,10,15:57:23,Registered,well-known,15,B,B,Private,Private
2024-03-10 15:57:24,PERMIT,6.0,eth0,192.168.65.7,172.17.0.2,UDP,53.0,33007.0,2024,3,10,15:57:24,well-known,Registered,15,C,B,Private,Private
2024-03-10 15:57:24,PERMIT,6.0,eth0,192.168.65.7,172.17.0.2,UDP,53.0,39836.0,2024,3,10,15:57:24,well-known,Registered,15,C,B,Private,Private
