,date,action,rule,interface_in,interface_out,ipsrc,ipdst,proto,portsrc,portdst,divers,year,month,day,hour,minute,second,cluster,isolation
474,2024-03-10 15:57:42,PERMIT,1.0,eth0,None,172.17.0.3,172.17.0.2,TCP,59805.0,22.0,6.0,2025,3,10,15,57,42,1,-1
475,2024-03-10 15:57:42,PERMIT,1.0,eth0,None,172.17.0.3,172.17.0.2,TCP,59805.0,22.0,6.0,2025,3,10,15,57,42,1,-1
476,2024-03-10 15:57:42,DENY,34.0,eth0,None,172.17.0.3,172.17.0.2,TCP,59805.0,1025.0,6.0,2025,3,10,15,57,42,2,1
477,2024-03-10 15:57:44,DENY,34.0,eth0,None,172.17.0.3,172.17.0.2,TCP,59805.0,443.0,6.0,2025,3,10,15,57,44,2,1
478,2024-03-10 15:57:44,DENY,34.0,eth0,None,172.17.0.3,172.17.0.2,TCP,59805.0,443.0,6.0,2025,3,10,15,57,44,2,1
479,2024-03-10 15:57:44,DENY,34.0,eth0,None,172.17.0.3,172.17.0.2,TCP,59805.0,25.0,6.0,2025,3,10,15,57,44,2,1
480,2024-03-10 15:57:46,DENY,34.0,eth0,None,172.17.0.3,172.17.0.2,TCP,59805.0,135.0,6.0,2025,3,10,15,57,46,2,1
481,2024-03-10 15:57:46,PERMIT,3.0,eth0,None,172.17.0.3,172.17.0.2,TCP,59805.0,21.0,6.0,2025,3,10,15,57,46,-1,-1
482,2024-03-10 15:57:48,PERMIT,5.0,eth0,None,172.17.0.3,172.17.0.2,TCP,59805.0,3306.0,6.0,2025,3,10,15,57,48,-1,-1
483,2024-03-10 15:57:48,DENY,34.0,eth0,None,172.17.0.3,172.17.0.2,TCP,59805.0,5900.0,6.0,2025,3,10,15,57,48,2,1
484,2024-03-10 15:57:50,DENY,34.0,eth0,None,172.17.0.3,172.17.0.2,TCP,59805.0,995.0,6.0,2025,3,10,15,57,50,2,1
485,2024-03-10 15:57:50,DENY,34.0,eth0,None,172.17.0.3,172.17.0.2,TCP,59805.0,993.0,6.0,2025,3,10,15,57,50,2,1
486,2024-03-10 15:57:52,PERMIT,2.0,eth0,None,172.17.0.3,172.17.0.2,TCP,59805.0,23.0,6.0,2025,3,10,15,57,52,-1,-1
487,2024-03-10 15:57:52,PERMIT,2.0,eth0,None,172.17.0.3,172.17.0.2,TCP,59805.0,23.0,6.0,2025,3,10,15,57,52,-1,-1
488,2024-03-10 15:57:52,DENY,34.0,eth0,None,172.17.0.3,172.17.0.2,TCP,59805.0,445.0,6.0,2025,3,10,15,57,52,2,1
489,2024-03-10 15:57:54,DENY,34.0,eth0,None,172.17.0.3,172.17.0.2,TCP,59805.0,143.0,6.0,2025,3,10,15,57,54,2,1
490,2024-03-10 15:57:54,DENY,34.0,eth0,None,172.17.0.3,172.17.0.2,TCP,59805.0,111.0,6.0,2025,3,10,15,57,54,2,1
491,2024-03-10 15:57:56,DENY,34.0,eth0,None,172.17.0.3,172.17.0.2,TCP,59805.0,8080.0,6.0,2025,3,10,15,57,56,2,1
492,2024-03-10 15:57:56,DENY,34.0,eth0,None,172.17.0.3,172.17.0.2,TCP,59805.0,3389.0,6.0,2025,3,10,15,57,56,2,1
493,2024-03-10 15:57:58,DENY,34.0,eth0,None,172.17.0.3,172.17.0.2,TCP,59805.0,587.0,6.0,2025,3,10,15,57,58,2,1
494,2024-03-10 15:57:58,DENY,34.0,eth0,None,172.17.0.3,172.17.0.2,TCP,59805.0,1723.0,6.0,2025,3,10,15,57,58,2,1
495,2024-03-10 15:58:00,DENY,34.0,eth0,None,172.17.0.3,172.17.0.2,TCP,59805.0,554.0,6.0,2025,3,10,15,58,0,2,1
496,2024-03-10 15:58:00,DENY,34.0,eth0,None,172.17.0.3,172.17.0.2,TCP,59805.0,139.0,6.0,2025,3,10,15,58,0,2,1
497,2024-03-10 15:58:02,DENY,34.0,eth0,None,172.17.0.3,172.17.0.2,TCP,59805.0,8888.0,6.0,2025,3,10,15,58,2,2,1
498,2024-03-10 15:58:02,DENY,34.0,eth0,None,172.17.0.3,172.17.0.2,TCP,59805.0,113.0,6.0,2025,3,10,15,58,2,2,1
499,2024-03-10 15:58:04,DENY,34.0,eth0,None,172.17.0.3,172.17.0.2,TCP,59805.0,1720.0,6.0,2025,3,10,15,58,4,2,1
500,2024-03-10 15:58:04,DENY,34.0,eth0,None,172.17.0.3,172.17.0.2,TCP,59805.0,1755.0,6.0,2025,3,10,15,58,4,2,1
501,2024-03-10 15:58:06,DENY,34.0,eth0,None,172.17.0.3,172.17.0.2,TCP,59805.0,631.0,6.0,2025,3,10,15,58,6,2,1
502,2024-03-10 15:58:06,DENY,34.0,eth0,None,172.17.0.3,172.17.0.2,TCP,59805.0,5009.0,6.0,2025,3,10,15,58,6,2,1
503,2024-03-10 15:58:08,DENY,34.0,eth0,None,172.17.0.3,172.17.0.2,TCP,59805.0,3128.0,6.0,2025,3,10,15,58,8,2,1
504,2024-03-10 15:58:08,DENY,34.0,eth0,None,172.17.0.3,172.17.0.2,TCP,59805.0,5800.0,6.0,2025,3,10,15,58,8,2,1
505,2024-03-10 15:58:10,DENY,34.0,eth0,None,172.17.0.3,172.17.0.2,TCP,59805.0,543.0,6.0,2025,3,10,15,58,10,2,1
506,2024-03-10 15:58:10,DENY,34.0,eth0,None,172.17.0.3,172.17.0.2,TCP,59805.0,544.0,6.0,2025,3,10,15,58,10,2,1
507,2024-03-10 15:58:12,DENY,34.0,eth0,None,172.17.0.3,172.17.0.2,TCP,59805.0,5631.0,6.0,2025,3,10,15,58,12,2,1
508,2024-03-10 15:58:12,DENY,34.0,eth0,None,172.17.0.3,172.17.0.2,TCP,59805.0,873.0,6.0,2025,3,10,15,58,12,2,1
509,2024-03-10 15:58:14,DENY,34.0,eth0,None,172.17.0.3,172.17.0.2,TCP,59805.0,5051.0,6.0,2025,3,10,15,58,14,2,1
510,2024-03-10 15:58:14,DENY,34.0,eth0,None,172.17.0.3,172.17.0.2,TCP,59805.0,1026.0,6.0,2025,3,10,15,58,14,2,1
511,2024-03-10 15:58:16,DENY,34.0,eth0,None,172.17.0.3,172.17.0.2,TCP,59805.0,1110.0,6.0,2025,3,10,15,58,16,2,1
512,2024-03-10 15:58:16,DENY,34.0,eth0,None,172.17.0.3,172.17.0.2,TCP,59805.0,144.0,6.0,2025,3,10,15,58,16,2,1
513,2024-03-10 15:58:18,DENY,34.0,eth0,None,172.17.0.3,172.17.0.2,TCP,59805.0,49153.0,6.0,2025,3,10,15,58,18,2,-1
514,2024-03-10 15:58:18,DENY,34.0,eth0,None,172.17.0.3,172.17.0.2,TCP,59805.0,548.0,6.0,2025,3,10,15,58,18,2,1
515,2024-03-10 15:58:20,DENY,34.0,eth0,None,172.17.0.3,172.17.0.2,TCP,59805.0,990.0,6.0,2025,3,10,15,58,20,2,1
516,2024-03-10 15:58:20,DENY,34.0,eth0,None,172.17.0.3,172.17.0.2,TCP,59805.0,4899.0,6.0,2025,3,10,15,58,20,2,1
517,2024-03-10 15:58:22,DENY,34.0,eth0,None,172.17.0.3,172.17.0.2,TCP,59805.0,32768.0,6.0,2025,3,10,15,58,22,2,-1
518,2024-03-10 15:58:22,DENY,34.0,eth0,None,172.17.0.3,172.17.0.2,TCP,59805.0,465.0,6.0,2025,3,10,15,58,22,2,1
519,2024-03-10 15:58:24,DENY,34.0,eth0,None,172.17.0.3,172.17.0.2,TCP,59805.0,8081.0,6.0,2025,3,10,15,58,24,2,1
520,2024-03-10 15:58:24,DENY,34.0,eth0,None,172.17.0.3,172.17.0.2,TCP,59805.0,5060.0,6.0,2025,3,10,15,58,24,2,1
521,2024-03-10 15:58:26,DENY,34.0,eth0,None,172.17.0.3,172.17.0.2,TCP,59805.0,49154.0,6.0,2025,3,10,15,58,26,2,-1
522,2024-03-10 15:58:26,DENY,34.0,eth0,None,172.17.0.3,172.17.0.2,TCP,59805.0,389.0,6.0,2025,3,10,15,58,26,2,1
523,2024-03-10 15:58:28,DENY,34.0,eth0,None,172.17.0.3,172.17.0.2,TCP,59805.0,13.0,6.0,2025,3,10,15,58,28,2,1
524,2024-03-10 15:58:28,DENY,34.0,eth0,None,172.17.0.3,172.17.0.2,TCP,59805.0,427.0,6.0,2025,3,10,15,58,28,2,1
525,2024-03-10 15:58:30,DENY,34.0,eth0,None,172.17.0.3,172.17.0.2,TCP,59805.0,6646.0,6.0,2025,3,10,15,58,30,2,1
526,2024-03-10 15:58:30,DENY,34.0,eth0,None,172.17.0.3,172.17.0.2,TCP,59805.0,9999.0,6.0,2025,3,10,15,58,30,2,1
527,2024-03-10 15:58:32,DENY,34.0,eth0,None,172.17.0.3,172.17.0.2,TCP,59805.0,5666.0,6.0,2025,3,10,15,58,32,2,1
528,2024-03-10 15:58:32,DENY,34.0,eth0,None,172.17.0.3,172.17.0.2,TCP,59805.0,2000.0,6.0,2025,3,10,15,58,32,2,1
529,2024-03-10 15:58:34,DENY,34.0,eth0,None,172.17.0.3,172.17.0.2,TCP,59805.0,2001.0,6.0,2025,3,10,15,58,34,2,1
530,2024-03-10 15:58:34,DENY,34.0,eth0,None,172.17.0.3,172.17.0.2,TCP,59805.0,2717.0,6.0,2025,3,10,15,58,34,2,1
531,2024-03-10 15:58:36,DENY,34.0,eth0,None,172.17.0.3,172.17.0.2,TCP,59805.0,8008.0,6.0,2025,3,10,15,58,36,2,1
532,2024-03-10 15:58:36,DENY,34.0,eth0,None,172.17.0.3,172.17.0.2,TCP,59805.0,646.0,6.0,2025,3,10,15,58,36,2,1
533,2024-03-10 15:58:38,DENY,34.0,eth0,None,172.17.0.3,172.17.0.2,TCP,59805.0,3000.0,6.0,2025,3,10,15,58,38,2,1
534,2024-03-10 15:58:38,DENY,34.0,eth0,None,172.17.0.3,172.17.0.2,TCP,59805.0,5000.0,6.0,2025,3,10,15,58,38,2,1
535,2024-03-10 15:58:40,DENY,34.0,eth0,None,172.17.0.3,172.17.0.2,TCP,59805.0,49152.0,6.0,2025,3,10,15,58,40,2,-1
536,2024-03-10 15:58:40,DENY,34.0,eth0,None,172.17.0.3,172.17.0.2,TCP,59805.0,9100.0,6.0,2025,3,10,15,58,40,2,1
537,2024-03-10 15:58:42,DENY,34.0,eth0,None,172.17.0.3,172.17.0.2,TCP,59805.0,5357.0,6.0,2025,3,10,15,58,42,2,1
538,2024-03-10 15:58:42,DENY,34.0,eth0,None,172.17.0.3,172.17.0.2,TCP,59805.0,79.0,6.0,2025,3,10,15,58,42,2,1
539,2024-03-10 15:58:44,DENY,34.0,eth0,None,172.17.0.3,172.17.0.2,TCP,59805.0,444.0,6.0,2025,3,10,15,58,44,2,1
540,2024-03-10 15:58:44,DENY,34.0,eth0,None,172.17.0.3,172.17.0.2,TCP,59805.0,6001.0,6.0,2025,3,10,15,58,44,2,1
541,2024-03-10 15:58:46,DENY,34.0,eth0,None,172.17.0.3,172.17.0.2,TCP,59805.0,1028.0,6.0,2025,3,10,15,58,46,2,1
542,2024-03-10 15:58:46,DENY,34.0,eth0,None,172.17.0.3,172.17.0.2,TCP,59805.0,1029.0,6.0,2025,3,10,15,58,46,2,1
543,2024-03-10 15:58:48,DENY,34.0,eth0,None,172.17.0.3,172.17.0.2,TCP,59805.0,2049.0,6.0,2025,3,10,15,58,48,2,1
544,2024-03-10 15:58:48,DENY,34.0,eth0,None,172.17.0.3,172.17.0.2,TCP,59805.0,49157.0,6.0,2025,3,10,15,58,48,2,-1
545,2024-03-10 15:58:50,DENY,34.0,eth0,None,172.17.0.3,172.17.0.2,TCP,59805.0,8000.0,6.0,2025,3,10,15,58,50,2,1
546,2024-03-10 15:58:50,DENY,34.0,eth0,None,172.17.0.3,172.17.0.2,TCP,59805.0,49156.0,6.0,2025,3,10,15,58,50,2,-1
547,2024-03-10 15:58:52,DENY,34.0,eth0,None,172.17.0.3,172.17.0.2,TCP,59805.0,88.0,6.0,2025,3,10,15,58,52,2,1
548,2024-03-10 15:58:52,DENY,34.0,eth0,None,172.17.0.3,172.17.0.2,TCP,59805.0,7.0,6.0,2025,3,10,15,58,52,2,1
549,2024-03-10 15:58:54,DENY,34.0,eth0,None,172.17.0.3,172.17.0.2,TCP,59805.0,6000.0,6.0,2025,3,10,15,58,54,2,1
550,2024-03-10 15:58:54,DENY,34.0,eth0,None,172.17.0.3,172.17.0.2,TCP,59805.0,8009.0,6.0,2025,3,10,15,58,54,2,1
551,2024-03-10 15:58:56,DENY,34.0,eth0,None,172.17.0.3,172.17.0.2,TCP,59805.0,179.0,6.0,2025,3,10,15,58,56,2,1
552,2024-03-10 15:58:56,DENY,34.0,eth0,None,172.17.0.3,172.17.0.2,TCP,59805.0,515.0,6.0,2025,3,10,15,58,56,2,1
553,2024-03-10 15:58:58,DENY,34.0,eth0,None,172.17.0.3,172.17.0.2,TCP,59805.0,10000.0,6.0,2025,3,10,15,58,58,2,-1
554,2024-03-10 15:58:58,DENY,34.0,eth0,None,172.17.0.3,172.17.0.2,TCP,59805.0,1900.0,6.0,2025,3,10,15,58,58,2,1
555,2024-03-10 15:59:00,DENY,34.0,eth0,None,172.17.0.3,172.17.0.2,TCP,59805.0,5101.0,6.0,2025,3,10,15,59,0,2,1
556,2024-03-10 15:59:00,DENY,34.0,eth0,None,172.17.0.3,172.17.0.2,TCP,59805.0,106.0,6.0,2025,3,10,15,59,0,2,1
557,2024-03-10 15:59:02,DENY,34.0,eth0,None,172.17.0.3,172.17.0.2,TCP,59805.0,1027.0,6.0,2025,3,10,15,59,2,2,1
558,2024-03-10 15:59:02,DENY,34.0,eth0,None,172.17.0.3,172.17.0.2,TCP,59805.0,514.0,6.0,2025,3,10,15,59,2,2,1
559,2024-03-10 15:59:04,DENY,34.0,eth0,None,172.17.0.3,172.17.0.2,TCP,59805.0,1433.0,6.0,2025,3,10,15,59,4,2,1
560,2024-03-10 15:59:04,DENY,34.0,eth0,None,172.17.0.3,172.17.0.2,TCP,59805.0,26.0,6.0,2025,3,10,15,59,4,2,1
561,2024-03-10 15:59:06,DENY,34.0,eth0,None,172.17.0.3,172.17.0.2,TCP,59805.0,37.0,6.0,2025,3,10,15,59,6,2,1
562,2024-03-10 15:59:06,DENY,34.0,eth0,None,172.17.0.3,172.17.0.2,TCP,59805.0,5432.0,6.0,2025,3,10,15,59,6,2,1
563,2024-03-10 15:59:08,DENY,34.0,eth0,None,172.17.0.3,172.17.0.2,TCP,59805.0,49155.0,6.0,2025,3,10,15,59,8,2,-1
564,2024-03-10 15:59:08,DENY,34.0,eth0,None,172.17.0.3,172.17.0.2,TCP,59805.0,2121.0,6.0,2025,3,10,15,59,8,2,1
565,2024-03-10 15:59:10,DENY,34.0,eth0,None,172.17.0.3,172.17.0.2,TCP,59805.0,81.0,6.0,2025,3,10,15,59,10,2,1
566,2024-03-10 15:59:10,DENY,34.0,eth0,None,172.17.0.3,172.17.0.2,TCP,59805.0,8443.0,6.0,2025,3,10,15,59,10,2,1
567,2024-03-10 15:59:12,DENY,34.0,eth0,None,172.17.0.3,172.17.0.2,TCP,59805.0,7070.0,6.0,2025,3,10,15,59,12,2,1
568,2024-03-10 15:59:12,DENY,34.0,eth0,None,172.17.0.3,172.17.0.2,TCP,59805.0,3986.0,6.0,2025,3,10,15,59,12,2,1
569,2024-03-10 15:59:14,DENY,34.0,eth0,None,172.17.0.3,172.17.0.2,TCP,59805.0,9.0,6.0,2025,3,10,15,59,14,2,1
570,2024-03-10 15:59:14,DENY,34.0,eth0,None,172.17.0.3,172.17.0.2,TCP,59805.0,5190.0,6.0,2025,3,10,15,59,14,2,1
571,2024-03-10 15:59:16,DENY,34.0,eth0,None,172.17.0.3,172.17.0.2,TCP,59805.0,119.0,6.0,2025,3,10,15,59,16,2,1
572,2024-03-10 15:59:16,DENY,34.0,eth0,None,172.17.0.3,172.17.0.2,TCP,59805.0,513.0,6.0,2025,3,10,15,59,16,2,1
573,2024-03-10 16:14:02,PERMIT,6.0,eth0,None,192.168.65.7,172.17.0.2,UDP,53.0,47127.0,6.0,2025,3,10,16,14,2,-1,-1
574,2024-03-10 16:14:02,PERMIT,6.0,eth0,None,192.168.65.7,172.17.0.2,UDP,53.0,44909.0,6.0,2025,3,10,16,14,2,-1,-1
575,2024-03-10 16:14:02,PERMIT,6.0,eth0,None,192.168.65.7,172.17.0.2,UDP,53.0,59667.0,6.0,2025,3,10,16,14,2,-1,-1
576,2024-03-10 16:14:02,PERMIT,6.0,eth0,None,192.168.65.7,172.17.0.2,UDP,53.0,32818.0,6.0,2025,3,10,16,14,2,-1,-1
577,2024-03-10 16:14:02,PERMIT,6.0,eth0,None,192.168.65.7,172.17.0.2,UDP,53.0,56718.0,6.0,2025,3,10,16,14,2,-1,-1
578,2024-03-10 16:14:32,PERMIT,6.0,eth0,None,192.168.65.7,172.17.0.2,UDP,53.0,44957.0,6.0,2025,3,10,16,14,32,-1,-1
579,2024-03-10 16:14:32,PERMIT,6.0,eth0,None,192.168.65.7,172.17.0.2,UDP,53.0,58665.0,6.0,2025,3,10,16,14,32,-1,-1
580,2024-03-10 16:14:32,PERMIT,6.0,eth0,None,192.168.65.7,172.17.0.2,UDP,53.0,55048.0,6.0,2025,3,10,16,14,32,-1,-1
581,2024-03-10 16:14:32,PERMIT,6.0,eth0,None,192.168.65.7,172.17.0.2,UDP,53.0,35610.0,6.0,2025,3,10,16,14,32,-1,-1
582,2024-03-10 16:14:32,PERMIT,6.0,eth0,None,192.168.65.7,172.17.0.2,UDP,53.0,57028.0,6.0,2025,3,10,16,14,32,-1,-1
583,2024-03-10 16:18:42,PERMIT,6.0,eth0,None,192.168.65.7,172.17.0.2,UDP,53.0,49328.0,6.0,2025,3,10,16,18,42,-1,-1
584,2024-03-10 16:18:42,PERMIT,6.0,eth0,None,192.168.65.7,172.17.0.2,UDP,53.0,56125.0,6.0,2025,3,10,16,18,42,-1,-1
585,2024-03-10 16:18:42,PERMIT,6.0,eth0,None,192.168.65.7,172.17.0.2,UDP,53.0,44719.0,6.0,2025,3,10,16,18,42,-1,-1
586,2024-03-10 16:18:42,PERMIT,6.0,eth0,None,192.168.65.7,172.17.0.2,UDP,53.0,41008.0,6.0,2025,3,10,16,18,42,-1,-1
587,2024-03-10 16:18:42,PERMIT,6.0,eth0,None,192.168.65.7,172.17.0.2,UDP,53.0,42623.0,6.0,2025,3,10,16,18,42,-1,-1
588,2024-03-10 16:21:54,PERMIT,6.0,eth0,None,192.168.65.7,172.17.0.2,UDP,53.0,35429.0,6.0,2025,3,10,16,21,54,-1,-1
589,2024-03-10 16:21:54,PERMIT,6.0,eth0,None,192.168.65.7,172.17.0.2,UDP,53.0,53670.0,6.0,2025,3,10,16,21,54,-1,-1
590,2024-03-10 16:21:54,PERMIT,6.0,eth0,None,192.168.65.7,172.17.0.2,UDP,53.0,55656.0,6.0,2025,3,10,16,21,54,-1,-1
591,2024-03-10 16:21:54,PERMIT,6.0,eth0,None,192.168.65.7,172.17.0.2,UDP,53.0,43357.0,6.0,2025,3,10,16,21,54,-1,-1
592,2024-03-10 16:21:54,PERMIT,6.0,eth0,None,192.168.65.7,172.17.0.2,UDP,53.0,38925.0,6.0,2025,3,10,16,21,54,-1,-1
